"","iati_id","result_type","title","period_start","period_end","target","actual"
"12528","T05-EUTF-SAH-ML-01-02","OS 2 : Renforcer le role de leadership des autorités et des services techniques à tous les échelons dans la coordination le suivi et l'évaluation de l'ensemble des interventions visant à accroitre la résilience des populations vulnérables à l'insécurité alimentaire et nutritionnelle","OS 2 Ind 6 : Proportion d'élus membres des commissions locales de coordination et de suivi de projet (CCOCSAD)",2015-01-01,2025-12-31,"25",""
"12529","T05-EUTF-SAH-ML-01-02","Résultat 1 : les moyens d'existence des ménages vulnérables sont protégés par l'amélioration de leur protection sociale","R1 Ind 1 : Proportion des ménages vulnérables bénéficiaires de transferts monétaires",2015-01-01,2025-12-31,"100",""
"12530","T05-EUTF-SAH-ML-01-02","Résultat 1 : les moyens d'existence des ménages vulnérables sont protégés par l'amélioration de leur protection sociale","R1 Ind 2 : Réduction moyenne de l'index des stratégies de survie (CSI)",2015-01-01,2025-12-31,"20",""
"12531","T05-EUTF-SAH-ML-01-02","Résultat 2 : La nutrition des ménages vulnérables est renforcée","R 2 Ind 1 : Taux d'allaitement exclusif des enfants de 0 à 6 mois.",2015-01-01,,"70",""
"12532","T05-EUTF-SAH-ML-01-02","Résultat 2 : La nutrition des ménages vulnérables est renforcée","R2 Ind 2 : Taux d'adoption de 4/8 pratiques familiales essentielles par les mères des enfants de moins de 5 ans",2015-01-01,2025-12-31,"15",""
"12533","T05-EUTF-SAH-ML-01-02","Résultat 2 : La nutrition des ménages vulnérables est renforcée","R 2 Ind 3 : proportion d'enfants de moins de 2 ans ayant un carnet de vaccination à jour disponible.",2015-01-01,2025-12-31,"70",""
"12534","T05-EUTF-SAH-ML-01-02","Résultat 3 : La productivité agricole et alimentaire, les reveus des plus vulnérables et leur accès aux aliments sont renforcés.","R 3 Ind 1 : Proportion des ménages ayant un score de consommation alimentaire acceptable.",2015-01-01,,"60",""
"12535","T05-EUTF-SAH-ML-01-02","Résultat 3 : La productivité agricole et alimentaire, les reveus des plus vulnérables et leur accès aux aliments sont renforcés.","R3 Ind 2 : Augmentation du revenu des ménages",2015-01-01,2025-12-31,"20",""
"12536","T05-EUTF-SAH-ML-01-02","Résultat 4 : Les acteurs sont capables d'assurer une gouvernance durable de la sécurité alimentaire et nutritionnelle","R4 Ind 1 : proportion des ménages ciblés versés dansle RSU à la fin du projet.",2015-01-01,2025-12-31,"100",""
"12537","T05-EUTF-SAH-ML-01-02","Résultat 4 : Les acteurs sont capables d'assurer une gouvernance durable de la sécurité alimentaire et nutritionnelle","R4 Ind 2 : proportion des communes dont le PDSEC intègre la malnutrition",2015-01-01,2025-12-31,"100",""
"12538","T05-EUTF-SAH-ML-01-02","Résultat 4 : Les acteurs sont capables d'assurer une gouvernance durable de la sécurité alimentaire et nutritionnelle","R4 Ind 3 : proportion des ocmmunes d'intervention qui ont fourni mensuellement les questionnaires / fiches SAP bien renseignées",2015-01-01,2025-12-31,"90",""
"12539","T05-EUTF-SAH-ML-01-02","EUTF indicators - new","Hectares of land benefitting from improved agricultural management",2015-01-01,2025-12-31,"333","333.00"
"12540","T05-EUTF-SAH-ML-01-02","EUTF indicators - new","Number of people reached by information campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"50521","50521.00"
"12541","T05-EUTF-SAH-ML-01-02","EUTF indicators - new","Number of staff from local authorities and basic service providers benefitting from capacity building for strengthening services delivery",2015-01-01,2025-12-31,"100","100.00"
"12542","T05-EUTF-SAH-ML-01-02","EUTF indicators - new","Number of people having improved access to basic services",2015-01-01,2025-12-31,"70766","70766.00"
"12543","T05-EUTF-SAH-ML-01-02","EUTF indicators - new","Number of planning, monitoring, learning, data-collection and analysis tools set up, implemented and / or strengthened",2015-01-01,2025-12-31,"3","3.00"
"12544","T05-EUTF-SAH-ML-01-02","EUTF indicators - new","Number of job placements facilitated and/or supported",2015-01-01,2025-12-31,"553","553.00"
"12545","T05-EUTF-SAH-ML-01-02","EUTF indicators - new","Number of industrial parks and business infrastructure created, expanded or improved",2015-01-01,2025-12-31,"2","2.00"
"12546","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","1.2 Number of MSMEs created or supported",2015-01-01,2025-12-31,"","8.00"
"12547","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","1.3 Number of people assisted to develop income generating activities (IGAs)",2015-01-01,2025-12-31,"","1310.00"
"12548","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","1.5 Number of industrial parks and/or business infrastructures constructed, expanded or improved",2015-01-01,2025-12-31,"","2.00"
"12549","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","2.3 Number of people receiving nutrition assistance",2015-01-01,2025-12-31,"","204462.00"
"12550","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","2.5 Number of local governments and/or communities that adopt and implement local disaster risk reduction strategies",2015-01-01,2025-12-31,"","8.00"
"12551","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","2.6 Hectares of agricultural and pastoral ecosystems where sustainable management practices have been introduced with EU support",2015-01-01,2025-12-31,"","333.00"
"12552","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","2.7 Number of people reached by sensitisation campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"","95004.00"
"12553","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","2.8 Number of staff from local authorities and basic service providers benefitting from capacity building to strengthen service delivery",2015-01-01,2025-12-31,"","100.00"
"12554","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","2.9 Number of people having improved access to basic social benefits (services and transfers)",2015-01-01,2025-12-31,"","89876.00"
"12555","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","5.3 Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"","3.00"
"12556","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","1.1 Number of direct jobs created or supported through EUTF-funded projects",2015-01-01,2025-12-31,"","553.00"
"12557","T05-EUTF-SAH-ML-01-02","EUTF Common Output Indicators","2.4 Number of people receiving food security-related assistance",2015-01-01,2025-12-31,"","17185.00"
"12558","T05-EUTF-SAH-ML-01-02","EUTF indicators","Number of MSMEs created or supported",2015-01-01,2025-12-31,"8","8.00"
"12559","T05-EUTF-SAH-ML-01-02","EUTF indicators","Number of people assisted to develop economic income-generating activities",2015-01-01,2025-12-31,"1310","1310.00"
"12560","T05-EUTF-SAH-ML-01-02","EUTF indicators","Number of people receiving basic social services",2015-01-01,2025-12-31,"2855","2855.00"
"12561","T05-EUTF-SAH-ML-01-02","EUTF indicators","Number of people receiving nutrition assistance",2015-01-01,2025-12-31,"137602","137602.00"
"12562","T05-EUTF-SAH-ML-01-02","EUTF indicators","Number of people receiving food-security related assistance",2015-01-01,2025-12-31,"2910","2910.00"
"12563","T05-EUTF-SAH-ML-01-02","EUTF indicators","Number of local governments and/or communities that adopt and implement local disaster risk reduction strategies",2015-01-01,2025-12-31,"8","8.00"
"12564","T05-EUTF-SAH-ML-01-03","OG : Accroître la résilience à l’insécurité alimentaire et nutritionnelle des populations vulnérables dans les régions du Nord et du centre du Mali (Gao, Mopti)","OG Ind 1 Prévalence de la malnutrition chronique chez les enfants de moins de 5 ans dans les régions de Gao et Mopti.",2015-01-01,2025-12-31,"NULL",""
"12565","T05-EUTF-SAH-ML-01-03","OG : Accroître la résilience à l’insécurité alimentaire et nutritionnelle des populations vulnérables dans les régions du Nord et du centre du Mali (Gao, Mopti)","OG Ind 2 : Prévalence de la malnutrition aigue chez les moins de 5 ans dansles régions de Gao et Mopti",2015-01-01,2025-12-31,"Réduction",""
"12566","T05-EUTF-SAH-ML-01-03","OG : Accroître la résilience à l’insécurité alimentaire et nutritionnelle des populations vulnérables dans les régions du Nord et du centre du Mali (Gao, Mopti)","OG Ind 3 : Nombre d'individus qualifiés en phase 3 ou plus d'insécurité alimentaire dans les analyses du cadre harmonisé niveau cercle/communes.",2015-01-01,2025-12-31,"Amélioration",""
"12567","T05-EUTF-SAH-ML-01-03","OS.1 Renforcer les capacités des communautés, des ménages et des personnes les plus vulnérables à anticiper, absorber et se relever des chocs affectant leur sécurité alimentaire et nutritionnelle","OS1 Ind 1 : Nombre moyen de bétail possédé au début du projet et à la fin du projet exprimé en UBT",2015-01-01,2025-12-31,"3",""
"12568","T05-EUTF-SAH-ML-01-03","OS.1 Renforcer les capacités des communautés, des ménages et des personnes les plus vulnérables à anticiper, absorber et se relever des chocs affectant leur sécurité alimentaire et nutritionnelle","OS1 Ind 2 Superficie moyenne cultivée au début et à la fin du projet.",2015-01-01,2025-12-31,"0.5",""
"12569","T05-EUTF-SAH-ML-01-03","OS.1 Renforcer les capacités des communautés, des ménages et des personnes les plus vulnérables à anticiper, absorber et se relever des chocs affectant leur sécurité alimentaire et nutritionnelle","OS1 Ind 3 Proportion des dépenses alimentaires dans les dépenses globales du ménage",2015-01-01,2025-12-31,"45% (interconsortia)",""
"12570","T05-EUTF-SAH-ML-01-03","OS.2 Renforcer le rôle de ‘leadership’ des autorités et services techniques à tous les échelons dans la coordination, le suivi et l’évaluation de l’ensemble des interventions visant à accroître la résilience des populations vulnérables à l’insécurité alimentaire et nutritionnelle.","OS 2 Ind 1 : Proportion d'enfants agés de 6 à 23 mois ayant reçu l'apport minimum acceptable. (Diversité alimentaire minimum des 6-23 mois + fréquence des repas)",2015-01-01,2025-12-31,"35%",""
"12571","T05-EUTF-SAH-ML-01-03","OS.2 Renforcer le rôle de ‘leadership’ des autorités et services techniques à tous les échelons dans la coordination, le suivi et l’évaluation de l’ensemble des interventions visant à accroître la résilience des populations vulnérables à l’insécurité alimentaire et nutritionnelle.","OS 2 Ind.2 Proportion de femmes en age de procréer atteingant la diversité alimentaire minimum.",2015-01-01,2025-12-31,"45%",""
"12572","T05-EUTF-SAH-ML-01-03","OS.2 Renforcer le rôle de ‘leadership’ des autorités et services techniques à tous les échelons dans la coordination, le suivi et l’évaluation de l’ensemble des interventions visant à accroître la résilience des populations vulnérables à l’insécurité alimentaire et nutritionnelle.","OS 2 Ind 3 Score de diversité alimentaire des 6-23 mois",2015-01-01,2025-12-31,"3.50",""
"12573","T05-EUTF-SAH-ML-01-03","OS.2 Renforcer le rôle de ‘leadership’ des autorités et services techniques à tous les échelons dans la coordination, le suivi et l’évaluation de l’ensemble des interventions visant à accroître la résilience des populations vulnérables à l’insécurité alimentaire et nutritionnelle.","OS 2 Ind 4 : Proportion des cadres de concertation fonctionnels (CCOCSAD)",2015-01-01,2025-12-31,"100%",""
"12574","T05-EUTF-SAH-ML-01-03","OS.2 Renforcer le rôle de ‘leadership’ des autorités et services techniques à tous les échelons dans la coordination, le suivi et l’évaluation de l’ensemble des interventions visant à accroître la résilience des populations vulnérables à l’insécurité alimentaire et nutritionnelle.","OS 2 Ind 5 : Proportion d'élus membres des commissions locales de coordination et de suivi du projet CCOCSAD.",2015-01-01,2025-12-31,"50%",""
"12575","T05-EUTF-SAH-ML-01-03","R.1 Les moyens d'existence des ménages vulnérables sont protégés par l'amélioration de leur protection sociale","R1 Ind 1 : Proportion des ménages qui déclarent une amélioration dans la satisfaction de leurs besoins nutritionnels et alimentaires suite à l'intervention du projet.",2015-01-01,2025-12-31,"80%",""
"12576","T05-EUTF-SAH-ML-01-03","R.1 Les moyens d'existence des ménages vulnérables sont protégés par l'amélioration de leur protection sociale","R1 Ind 2 : Proportion des ménages vulnérables bénéficiaires de transferts monétaire effectif / Planifié",2015-01-01,2025-12-31,"13%",""
"12577","T05-EUTF-SAH-ML-01-03","R.1 Les moyens d'existence des ménages vulnérables sont protégés par l'amélioration de leur protection sociale","R1 Ind 3 : Indice de stratégie de survie / Coping Strategy index (CSIr)",2015-01-01,2025-12-31,"10",""
"12578","T05-EUTF-SAH-ML-01-03","R.1 Les moyens d'existence des ménages vulnérables sont protégés par l'amélioration de leur protection sociale","",2015-01-01,2025-12-31,"",""
"12579","T05-EUTF-SAH-ML-01-03","R.2 La nutrition des ménages vulnérables est renforcée ","R2 Ind 1 : Taux d'allaitement exclusif des 0-6 mois.",2015-01-01,2025-12-31,"30%",""
"12580","T05-EUTF-SAH-ML-01-03","R.2 La nutrition des ménages vulnérables est renforcée ","R2 Ind 2 : Taux d'adoption de 4/8 pratiques familiales essentielles (PFE) par les mères des enfants de moins de 5 ans.",2015-01-01,2025-12-31,"15%",""
"12581","T05-EUTF-SAH-ML-01-03","R.2 La nutrition des ménages vulnérables est renforcée ","R2 Ind 3 : Nombre de GSAN (Groupe d'appui à la Sécurité Alimentaire et à la Nutrition) mis en place et formés.",2015-01-01,2025-12-31,"87",""
"12582","T05-EUTF-SAH-ML-01-03","R.2 La nutrition des ménages vulnérables est renforcée ","R2 Ind 4 : Nombre de GSAN activement engagés dans les actions d'ANJE (dépistage, sensibilisation VAD)",2015-01-01,2025-12-31,"87",""
"12583","T05-EUTF-SAH-ML-01-03","R.3 La productivité agricole et alimentaire, les revenus des ménages vulnérables et leur accès et utilsation des aliments sont améliorés de façon durable.","R3 Ind 1 : Proportion des ménages ayant Score de Consommation Alimentaire acceptable (SCA)",2015-01-01,2025-12-31,"75%",""
"12584","T05-EUTF-SAH-ML-01-03","R.3 La productivité agricole et alimentaire, les revenus des ménages vulnérables et leur accès et utilsation des aliments sont améliorés de façon durable.","R3 Ind 2 : Augmentation du revenu des ménages",2015-01-01,2025-12-31,"+ 10%",""
"12585","T05-EUTF-SAH-ML-01-03","R.3 La productivité agricole et alimentaire, les revenus des ménages vulnérables et leur accès et utilsation des aliments sont améliorés de façon durable.","R3 Ind 3 : Pourcentage des personnes ciblées pour les activités d'élevage et d'AGR ayant une augmentation de revenus de 10%",2015-01-01,2025-12-31,"+ 10%",""
"12586","T05-EUTF-SAH-ML-01-03","R.4 Les acteurs sont capables d'assurer une gouvernance durable de la sécurité alimentaire et nutritionnelle","R4 Ind 1 : Proportion des ménages cibles versés dans le RSU à la fin du projet",2015-01-01,2025-12-31,"100%",""
"12587","T05-EUTF-SAH-ML-01-03","R.4 Les acteurs sont capables d'assurer une gouvernance durable de la sécurité alimentaire et nutritionnelle","R4 Ind 2 : Proportion des communes d'intervention qui ont fourni mensuellement les questionnaires / fiches SAP bien renseignées.",2015-01-01,2025-12-31,"100%",""
"12588","T05-EUTF-SAH-ML-01-03","EUTF indicators - new","Number of social infrastructure built or rehabilitated",2015-01-01,2025-12-31,"8","8.00"
"12589","T05-EUTF-SAH-ML-01-03","EUTF indicators - new","Number of people reached by information campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"5277","5277.00"
"12590","T05-EUTF-SAH-ML-01-03","EUTF indicators - new","Number of staff from local authorities and basic service providers benefitting from capacity building for strengthening services delivery",2015-01-01,2025-12-31,"2333","2333.00"
"12591","T05-EUTF-SAH-ML-01-03","EUTF indicators - new","Number of people having improved access to basic services",2015-01-01,2025-12-31,"14744","14744.00"
"12592","T05-EUTF-SAH-ML-01-03","EUTF indicators - new","Hectares of land benefitting from improved agricultural management",2015-01-01,2025-12-31,"4278","4278.00"
"12593","T05-EUTF-SAH-ML-01-03","EUTF indicators - new","Number of strategies, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"7","7.00"
"12594","T05-EUTF-SAH-ML-01-03","EUTF Common Output Indicators","1.1 Number of direct jobs created or supported through EUTF-funded projects",2015-01-01,2025-12-31,"","65.30"
"12595","T05-EUTF-SAH-ML-01-03","EUTF Common Output Indicators","1.3 Number of people assisted to develop income generating activities (IGAs)",2015-01-01,2025-12-31,"","18634.00"
"12596","T05-EUTF-SAH-ML-01-03","EUTF Common Output Indicators","2.1 bis Number of social infrastructures built and/or rehabilitated",2015-01-01,2025-12-31,"","10.00"
"12597","T05-EUTF-SAH-ML-01-03","EUTF Common Output Indicators","2.3 Number of people receiving nutrition assistance",2015-01-01,2025-12-31,"","65483.00"
"12598","T05-EUTF-SAH-ML-01-03","EUTF Common Output Indicators","2.4 Number of people receiving food security-related assistance",2015-01-01,2025-12-31,"","37158.00"
"12599","T05-EUTF-SAH-ML-01-03","EUTF Common Output Indicators","2.6 Hectares of agricultural and pastoral ecosystems where sustainable management practices have been introduced with EU support",2015-01-01,2025-12-31,"","4278.00"
"12600","T05-EUTF-SAH-ML-01-03","EUTF Common Output Indicators","2.7 Number of people reached by sensitisation campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"","145883.00"
"12601","T05-EUTF-SAH-ML-01-03","EUTF Common Output Indicators","2.8 Number of staff from local authorities and basic service providers benefitting from capacity building to strengthen service delivery",2015-01-01,2025-12-31,"","5544.00"
"12602","T05-EUTF-SAH-ML-01-03","EUTF Common Output Indicators","2.9 Number of people having improved access to basic social benefits (services and transfers)",2015-01-01,2025-12-31,"","42764.00"
"12603","T05-EUTF-SAH-ML-01-03","EUTF Common Output Indicators","4.6 Number of strategies, laws, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"","14.00"
"12604","T05-EUTF-SAH-ML-01-03","EUTF indicators","Number of jobs created",2015-01-01,2025-12-31,"47","47.00"
"12605","T05-EUTF-SAH-ML-01-03","EUTF indicators","Number of people assisted to develop economic income-generating activities",2015-01-01,2025-12-31,"17920","17920.00"
"12606","T05-EUTF-SAH-ML-01-03","EUTF indicators","Number of people receiving basic social services",2015-01-01,2025-12-31,"5277","5277.00"
"12607","T05-EUTF-SAH-ML-01-03","EUTF indicators","Number of people receiving nutrition assistance",2015-01-01,2025-12-31,"110199","110199.00"
"12608","T05-EUTF-SAH-ML-01-03","EUTF indicators","Number of people receiving food-security related assistance",2015-01-01,2025-12-31,"9543","9543.00"
"12609","T05-EUTF-SAH-ML-01-03","EUTF indicators","Number of local governments and/or communities that adopt and implement local disaster risk reduction strategies",2015-01-01,2025-12-31,"14","14.00"
"12610","T05-EUTF-HOA-SD-22","Overall Objective ","people suffering from food insecurity among targeted population in the project areas ",2015-01-01,2025-12-31,"",""
"12611","T05-EUTF-HOA-SD-22","Overall Objective ","people living in poverty absolute among targeted population in the project areas",2015-01-01,2025-12-31,"",""
"12612","T05-EUTF-HOA-SD-22","Specific Objectives","Number of smallholders producers (farmers/pastoralists) conducting sustainable livelihoods activities",2015-01-01,2025-12-31,"",""
"12613","T05-EUTF-HOA-SD-22","Specific Objectives"," number of smallholders producers (farmers/pastoralists) involved in innovative IGAs",2015-01-01,2025-12-31,"",""
"12614","T05-EUTF-HOA-SD-22","Expected Result 2","number of people (and % of households) requiring food assistance during crisis",2015-01-01,2025-12-31,"",""
"12615","T05-EUTF-HOA-SD-22","Expected Result 1","access to water (%) of community members ",2015-01-01,2025-12-31,"",""
"12616","T05-EUTF-HOA-SD-22","Expected Result 1","amount of water (liters) available for agricultural and livestock use ",2015-01-01,2025-12-31,"",""
"12617","T05-EUTF-HOA-SD-22","EUTF indicators - new","Hectares of land benefitting from improved agricultural management",2015-01-01,2025-12-31,"4640","4640.00"
"12618","T05-EUTF-HOA-SD-22","EUTF indicators - new","Number of people reached by information campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"4086","4086.00"
"12619","T05-EUTF-HOA-SD-22","EUTF indicators - new","Number of staff from local authorities and basic service providers benefitting from capacity building for strengthening services delivery",2015-01-01,2025-12-31,"380","380.00"
"12620","T05-EUTF-HOA-SD-22","EUTF indicators - new","Number of people having improved access to basic services",2015-01-01,2025-12-31,"46047","46047.00"
"12621","T05-EUTF-HOA-SD-22","EUTF indicators - new","Number of multi-stakeholders groups and learning mechanisms formed and regularly gathering",2015-01-01,2025-12-31,"63","63.00"
"12622","T05-EUTF-HOA-SD-22","EUTF indicators - new","Number of planning, monitoring, learning, data-collection and analysis tools set up, implemented and / or strengthened",2015-01-01,2025-12-31,"3","3.00"
"12623","T05-EUTF-HOA-SD-22","EUTF indicators - new","Number of social infrastructure built or rehabilitated",2015-01-01,2025-12-31,"36","36.00"
"12624","T05-EUTF-HOA-SD-22","EUTF indicators - new","Number of industrial parks and business infrastructure created, expanded or improved",2015-01-01,2025-12-31,"2","2.00"
"12625","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","1.1 Number of direct jobs created or supported through EUTF-funded projects",2015-01-01,2025-12-31,"","692.83"
"12626","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","1.3 Number of people assisted to develop income generating activities (IGAs)",2015-01-01,2025-12-31,"","13999.50"
"12627","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","1.4 Number of people benefitting from professional trainings (TVET) and/or skills development",2015-01-01,2025-12-31,"","42.00"
"12628","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","2.1 bis Number of social infrastructures built and/or rehabilitated",2015-01-01,2025-12-31,"","113.00"
"12629","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","2.4 Number of people receiving food security-related assistance",2015-01-01,2025-12-31,"","103466.00"
"12630","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","2.6 Hectares of agricultural and pastoral ecosystems where sustainable management practices have been introduced with EU support",2015-01-01,2025-12-31,"","4822.00"
"12631","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","2.7 Number of people reached by sensitisation campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"","14562.00"
"12632","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","2.8 Number of staff from local authorities and basic service providers benefitting from capacity building to strengthen service delivery",2015-01-01,2025-12-31,"","327.00"
"12633","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","2.9 Number of people having improved access to basic social benefits (services and transfers)",2015-01-01,2025-12-31,"","54852.00"
"12634","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","5.1 Number of multi-stakeholder groups and learning mechanisms formed and regularly gathering",2015-01-01,2025-12-31,"","64.00"
"12635","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","5.2 Number of planning, monitoring, learning, data-collection and analysis systems set up, implemented and / or strengthened",2015-01-01,2025-12-31,"","1.00"
"12636","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","4.3 Number of people participating in conflict prevention and human rights activities",2015-01-01,2025-12-31,"","74.00"
"12637","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","6.1 Number of COVID-19 pandemic-related supplies provided and/or distributed",2015-01-01,2025-12-31,"","3000.00"
"12638","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","6.2 Number of people directly benefitting from COVID-19 emergency response activities",2015-01-01,2025-12-31,"","2000.00"
"12639","T05-EUTF-HOA-SD-22","EUTF Common Output Indicators","5.3 Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"","2.00"
"12640","T05-EUTF-HOA-SD-22","EUTF indicators","Number of jobs created",2015-01-01,2025-12-31,"681","681.00"
"12641","T05-EUTF-HOA-SD-22","EUTF indicators","Number of people participating in conflict prevention and peace building activities",2015-01-01,2025-12-31,"74","74.00"
"12642","T05-EUTF-HOA-SD-22","EUTF indicators","Number of people assisted to develop economic income-generating activities",2015-01-01,2025-12-31,"2865","2865.00"
"12643","T05-EUTF-HOA-SD-22","EUTF indicators","Number of people benefiting from professional trainings (TVET) and/or skills development",2015-01-01,2025-12-31,"42","42.00"
"12644","T05-EUTF-HOA-SD-22","EUTF indicators","Number of people receiving food-security related assistance",2015-01-01,2025-12-31,"19154","19154.00"
"12645","T05-EUTF-SAH-MR-02-01","OG: Contribuer à la stabilité régionale et à une meilleure gestion des migrations, en s’attaquant aux causes profondes d’instabilité, de déplacements forcés de populations et de migration irrégulière, en accroissant les opportunités économiques, l’égalité des chances, la sécurité et le développement.","Nombre de pratiques institutionnelles de prise en charge des enfants migrants qui intègrent l'intérêt supérieur de l'enfant ",2015-01-01,2025-12-31,"",""
"12646","T05-EUTF-SAH-MR-02-01","OS.1 Accroître la protection des enfants migrants contre l’exploitation et la traite","% des enfants migrants et/ ou victimes de traite détectés qui bénéficient d'une protection appropriée basée sur les normes relatives aux droits humains",2015-01-01,2025-12-31,"60",""
"12647","T05-EUTF-SAH-MR-02-01","R.1 Les mécanismes nécessaires pour protéger les enfants migrants conformément aux traités internationaux et avec une approche fondée sur les droits de l’homme et les droits de l'enfant sont identifiés et améliorés.","Nombre et type de mesures concrètes de protection des enfants migrants dans plans d'action  ou protocoles ",2015-01-01,2025-12-31,"",""
"12648","T05-EUTF-SAH-MR-02-01","R.1 Les mécanismes nécessaires pour protéger les enfants migrants conformément aux traités internationaux et avec une approche fondée sur les droits de l’homme et les droits de l'enfant sont identifiés et améliorés.","Intégration de la ""dimension droits de l'enfant"" dans la stratégie nationale de politique migratoire et dans d'autres stratégies de protection de l'enfant.",2015-01-01,2025-12-31,"",""
"12649","T05-EUTF-SAH-MR-02-01","EUTF indicators - new","Number of social infrastructure built or rehabilitated",2015-01-01,2025-12-31,"5","5.00"
"12650","T05-EUTF-SAH-MR-02-01","EUTF indicators - new","Number of people reached by information campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"78475","78475.00"
"12651","T05-EUTF-SAH-MR-02-01","EUTF indicators - new","Number of staff from local authorities and basic service providers benefitting from capacity building for strengthening services delivery",2015-01-01,2025-12-31,"15","15.00"
"12652","T05-EUTF-SAH-MR-02-01","EUTF indicators - new","Number of individuals trained on migration management",2015-01-01,2025-12-31,"803","803.00"
"12653","T05-EUTF-SAH-MR-02-01","EUTF indicators - new","Number of Institutions and non-state actors benefitting from capacity building and operational support on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"5","5.00"
"12654","T05-EUTF-SAH-MR-02-01","EUTF indicators - new","Number of strategies, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"1","1.00"
"12655","T05-EUTF-SAH-MR-02-01","EUTF Common Output Indicators","2.1 bis Number of social infrastructures built and/or rehabilitated",2015-01-01,2025-12-31,"","25.00"
"12656","T05-EUTF-SAH-MR-02-01","EUTF Common Output Indicators","2.7 Number of people reached by sensitisation campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"","78498.00"
"12657","T05-EUTF-SAH-MR-02-01","EUTF Common Output Indicators","3.2 Number of migrants in transit, refugees/asylum seekers and IDPs protected and/or assisted",2015-01-01,2025-12-31,"","1426.00"
"12658","T05-EUTF-SAH-MR-02-01","EUTF Common Output Indicators","3.6 Number of institutions and non-state actors strengthened through capacity building or operational support on protection and migration management",2015-01-01,2025-12-31,"","130.00"
"12659","T05-EUTF-SAH-MR-02-01","EUTF Common Output Indicators","3.7 Number of individuals trained on migration management and protection",2015-01-01,2025-12-31,"","838.00"
"12660","T05-EUTF-SAH-MR-02-01","EUTF Common Output Indicators","4.2 Number of staff from governmental institutions, internal security forces and relevant non-state actors trained on governance, conflict prevention and human rights",2015-01-01,2025-12-31,"","41.00"
"12661","T05-EUTF-SAH-MR-02-01","EUTF Common Output Indicators","4.6 Number of strategies, laws, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"","3.00"
"12662","T05-EUTF-SAH-MR-02-01","EUTF Common Output Indicators","6.1 Number of COVID-19 pandemic-related supplies provided and/or distributed",2015-01-01,2025-12-31,"","885.00"
"12663","T05-EUTF-SAH-MR-02-01","EUTF Common Output Indicators","6.2 Number of people directly benefitting from COVID-19 emergency response activities",2015-01-01,2025-12-31,"","1684.00"
"12664","T05-EUTF-SAH-MR-02-01","EUTF Common Output Indicators","6.3 Number of entities benefitting from COVID-19 emergency response activities",2015-01-01,2025-12-31,"","15.00"
"12665","T05-EUTF-SAH-MR-02-01","EUTF indicators","Number of migrants in transit and forcibly displaced people protected or assisted",2015-01-01,2025-12-31,"474","474.00"
"12666","T05-EUTF-SAH-MR-02-01","EUTF indicators","Number of Institutions (National and local) and Non-State actors directly supported through capacity building on migration management",2015-01-01,2025-12-31,"87","87.00"
